Sep-Oct-Nov 1961,Sep-Oct-Nov 1962,Sep-Oct-Nov 1963,Sep-Oct-Nov 1964,Sep-Oct-Nov 1965,Sep-Oct-Nov 1966,Sep-Oct-Nov 1967,Sep-Oct-Nov 1968,Sep-Oct-Nov 1969,Sep-Oct-Nov 1970,Sep-Oct-Nov 1971,Sep-Oct-Nov 1972,Sep-Oct-Nov 1973,Sep-Oct-Nov 1974,Sep-Oct-Nov 1975,Sep-Oct-Nov 1976,Sep-Oct-Nov 1977,Sep-Oct-Nov 1978,Sep-Oct-Nov 1979,Sep-Oct-Nov 1980,Sep-Oct-Nov 1981,Sep-Oct-Nov 1982,Sep-Oct-Nov 1983,Sep-Oct-Nov 1984,Sep-Oct-Nov 1985,Sep-Oct-Nov 1986,Sep-Oct-Nov 1987,Sep-Oct-Nov 1988,Sep-Oct-Nov 1989,Sep-Oct-Nov 1990,Sep-Oct-Nov 1991,Sep-Oct-Nov 1992,Sep-Oct-Nov 1993,Sep-Oct-Nov 1994,Sep-Oct-Nov 1995,Sep-Oct-Nov 1996,Sep-Oct-Nov 1997,Sep-Oct-Nov 1998,Sep-Oct-Nov 1999,Sep-Oct-Nov 2000,Sep-Oct-Nov 2001,Sep-Oct-Nov 2002,Sep-Oct-Nov 2003,Sep-Oct-Nov 2004,Sep-Oct-Nov 2005,Sep-Oct-Nov 2006,Sep-Oct-Nov 2007,Sep-Oct-Nov 2008,Sep-Oct-Nov 2009,Sep-Oct-Nov 2010,Sep-Oct-Nov 2011,Sep-Oct-Nov 2012,Sep-Oct-Nov 2013,Sep-Oct-Nov 2014,Sep-Oct-Nov 2015,Sep-Oct-Nov 2016,Sep-Oct-Nov 2017,Sep-Oct-Nov 2018,Sep-Oct-Nov 2019
0.123,-0.012,0.327,-0.384,0.31,0.088,-0.207,0.084,-0.133,-0.042,-0.397,0.441,-0.025,0.101,-0.232,0.01,0.118,0.009,0.295,0.323,0.142,0.605,0.183,0.208,0.27,0.145,0.775,0.038,0.323,0.399,0.033,-0.258,0.379,0.335,0.194,0.526,0.797,0.724,0.69,0.472,0.276,0.54,0.512,0.771,0.389,0.839,0.226,0.829,0.655,0.64,0.742,1.035,0.845,1.003,1.209,1.183,1.3,1.389,1.379
0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243
,-0.11,,,,0.59,-0.228,-0.648,0.152,,,0.61,0.61,-0.59,-0.719,0.211,0.396,-0.485,-0.283,0.407,-0.265,0.523,0.23,0.051,0.159,-0.581,,0.356,0.205,0.552,1.117,0.521,0.066,0.831,0.569,0.395,0.641,0.545,0.742,0.164,0.3,1.021,0.734,0.055,0.678,0.562,0.905,1.274,0.807,0.467,0.815,0.68,0.831,0.724,0.852,0.864,0.718,1.026,1.166
,0.438,,,,0.438,0.438,0.438,0.438,,,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438
,0.1,,,,0.2,-0.315,0.065,0.065,,-0.683,0.217,0.391,-0.159,-0.109,0.421,-0.27,0.216,0.047,0.051,0.191,0.606,0.809,0.084,-0.061,0.733,,0.98,0.215,0.683,0.157,0.087,0.588,0.353,0.712,0.467,0.571,0.664,0.416,0.683,0.547,1.068,1.116,0.304,0.646,0.782,0.252,0.646,1.635,1.122,1.312,0.37,0.841,0.902,1.071,0.174,1.419,0.579,0.356
,0.302,,,,0.302,0.302,0.302,0.302,,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302
,-0.061,,,,0.439,-0.193,-0.013,0.087,,,0.373,0.03,0.13,-0.213,0.36,-0.082,0.01,-0.367,0.531,0.18,-0.08,0.275,0.073,0.21,0.675,0.81,0.885,0.715,0.406,0.66,0.697,-0.078,0.436,0.812,0.36,0.6,0.5,0.505,0.672,0.634,0.409,-0.057,0.265,0.101,-0.139,0.793,0.554,0.689,0.514,1.157,0.994,0.574,0.563,1.253,0.617,0.76,1.373,0.473
,0.368,,,,0.368,0.368,0.368,0.368,,,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368
-0.195,-0.113,0.72,-0.542,-0.364,-0.726,-0.778,0.181,0.45,-0.152,0.068,1.565,1.058,0.206,-0.212,0.326,0.391,-0.091,0.734,1.103,0.53,1.472,1.745,0.518,0.352,-0.053,1.503,0.542,1.025,1.185,1.285,0.819,1.067,-0.43,1.018,0.431,1.22,0.4,-0.069,1.445,0.639,1.744,0.614,1.839,1.373,0.887,1.461,1.112,0.919,0.019,1.037,0.128,0.921,0.486,0.59,1.424,1.86,0.743,1.512
0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607
0.159,0.301,-1.298,-0.395,0.679,-0.16,-0.367,-0.006,-0.192,0.328,-0.635,1.151,0.233,-0.204,0.012,-0.313,0.709,0.04,0.814,0.594,1.036,0.67,0.499,0.523,0.322,0.564,0.978,0.661,0.277,1.178,0.301,0.717,1.368,-0.291,0.663,0.898,1.477,1.302,0.041,0.303,0.867,0.426,1.795,1.718,1.336,1.367,0.932,0.907,0.984,0.997,1.266,0.746,0.563,1.126,1.579,1.924,1.767,1.365,1.165
0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549,0.549
0.255,0.654,0.011,-0.821,-0.735,0.043,0.009,0.378,0.301,-0.162,-0.042,-0.436,0.172,-0.967,-1.352,-0.57,-0.787,-0.1,-0.248,1.007,-0.221,-0.748,0.777,0.839,1.005,-0.308,1.164,-0.097,1.286,1.337,0.496,-0.766,1.705,0.234,0.862,-0.171,1.084,0.554,0.444,0.396,0.643,0.935,1.778,1.18,1.596,0.62,1.059,0.322,-0.086,1.609,1.243,2.312,0.974,1.539,0.814,1.734,1.072,1.547,1.854
0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545
0.913,1.146,0.26,-0.627,-0.427,-0.339,-0.265,-0.219,-0.116,0.42,-0.821,-0.731,0.72,0.033,0.839,-1.414,-0.993,-1.018,-1.236,-0.176,0.537,1.355,-0.163,-0.662,-0.032,0.473,2.978,0.063,0.679,1.58,1.175,0.72,0.926,2.092,0.007,-0.717,0.369,0.215,1.947,0.908,0.914,0.21,0.657,0.216,0.648,0.443,0.574,1.038,1.362,0.59,1.898,1.539,1.293,2.143,2.244,1.132,0.318,1.742,1.691
0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819
0.883,1.149,-0.768,-0.137,0.323,1.41,1.584,-0.201,-0.432,-0.712,-1.304,-1.628,0.795,-1.805,-0.401,0.047,0.193,-1.392,0.926,-0.22,1.648,0.964,-0.146,0.164,0.043,0.98,2.989,1.874,-0.768,3.085,1.327,2.122,1.894,1.76,0.202,-0.849,0.889,0.869,2.965,0.807,3.105,0.803,1.97,2.584,1.244,1.754,0.9,1.279,0.308,0.671,0.374,2.566,2.972,2.108,2.31,3.171,0.723,1.872,2.154
1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007,1.007
1.297,-0.293,2.004,0.58,1.085,-1.515,1.526,0.336,1.368,0.464,-1.266,0.168,-0.544,-1.049,-0.677,-1.547,0.721,-1.758,-1.46,0.707,-1.757,-0.03,0.311,1.373,1.025,-0.172,0.406,-0.433,0.724,0.667,-0.04,1.718,0.499,1.453,-0.39,0.936,0.91,-0.908,0.782,1.869,1.124,1.695,1.642,0.445,0.992,0.806,0.253,1.169,0.856,1.366,1.515,2.773,0.887,2.719,1.661,1.885,0.631,2.027,1.408
1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037,0.416,0.26,0.167,-0.209,0.082,-0.26,-0.081,-0.676,-0.043,-0.047,0.06,0.02,0.263,0.097,0.125,-0.263,-0.202,0.048,-0.375,-0.104,0.494,0.115,0.475,0.222,0.523,0.108,0.373,0.526
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,0.319,0.054,0.372,-0.267,0.326,-0.305,-0.219,-0.507,-0.187,0.092,-0.074,-0.031,0.368,0.096,0.141,-0.162,-0.302,0.014,-0.496,-0.351,0.345,0.43,0.416,-0.009,0.265,0.482,0.579,0.58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.194,-0.15,-0.017,0.575,-0.239,-0.066,-0.067,-0.264,-0.661,-0.151,-0.203,0.237,0.491,0.523,0.266,0.231,-0.241,-0.104,-0.348,-0.427,-0.341,0.449,-0.256,0.419,0.42,0.52,0.466,0.615,0.447
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.185,0.119,0.384,-0.072,-0.197,-0.126,-0.452,-0.078,0.102,-0.278,-0.265,-0.07,-0.103,-0.754,-0.274,-0.002,0.012,0.053,-0.02,-0.267,0.207,-0.21,0.495,-0.16,0.02,-0.071,0.553,0.199,-0.022,0.147,-0.034,-0.33,0.332,-0.336,0.577,0.066,0.804,0.59,0.397,0.251,0.627,0.447,0.865,0.356,1.239,0.644,0.463,0.535,0.785,0.882,0.662,0.853,0.919,0.717,1.136,0.791,0.835,0.671,1.229
0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293
-0.411,0.283,0.444,-0.281,-0.16,0.033,-0.159,-0.079,0.1,-0.372,-0.384,0.027,-0.007,-0.56,-0.61,-0.064,-0.287,-0.05,-0.032,0.375,0.149,-0.281,0.184,-0.171,-0.471,0.273,0.471,-0.1,-0.009,0.06,-0.637,-0.257,0.654,-0.128,0.561,-0.07,0.764,0.233,0.226,-0.023,0.527,0.254,0.453,0.728,-0.008,0.495,0.237,0.19,0.467,0.539,0.754,0.816,0.962,0.812,1.587,1.25,0.818,0.519,0.808
0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326
-0.257,0.011,0.261,-0.154,0.256,0.026,-0.281,-0.022,0.328,-0.292,-0.756,-0.004,-0.373,-0.236,-0.829,0.206,0.132,0.032,0.365,0.265,0.508,-0.169,0.187,-0.637,-0.17,-0.414,0.188,0.195,-0.987,0.549,-0.319,-0.652,0.048,0.325,0.533,0.022,1.086,0.646,0.209,0.236,0.223,0.368,0.575,0.018,0.177,0.262,0.398,0.331,1.017,0.82,0.569,1.027,0.81,0.876,0.862,0.77,0.87,0.703,0.858
0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324
0.048,0.446,0.151,-0.309,-1.084,-0.449,-0.813,0.747,-0.559,0.155,-0.314,0.171,0.835,0.355,0.193,0.262,0.695,0.308,0.711,1.023,0.0,1.07,1.982,1.127,0.72,0.122,1.41,0.687,1.079,1.281,0.74,1.613,0.089,0.382,0.4,1.067,0.674,0.548,0.19,1.426,1.475,1.819,0.652,1.212,0.957,0.897,0.915,0.863,0.686,0.371,2.068,0.594,0.515,1.535,1.072,1.561,2.103,0.883,1.805
0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584
-0.117,0.639,-0.904,-0.148,-0.452,-1.267,-0.543,0.58,-1.219,0.518,0.767,1.847,0.133,-0.794,0.778,-0.57,0.916,0.291,0.435,0.727,1.494,0.082,1.86,0.673,1.194,0.455,1.025,0.925,1.626,2.05,0.24,0.288,0.774,0.103,1.337,0.979,0.903,1.619,0.508,0.062,-0.301,1.122,1.246,2.35,1.285,2.0,1.308,0.267,1.768,1.108,1.768,1.182,1.912,2.026,1.768,1.886,2.361,1.921,2.044
0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778
-0.044,0.029,0.431,-0.411,-0.224,-0.937,-0.182,0.249,0.636,0.939,-0.669,-0.118,0.946,0.148,-2.052,-0.681,-0.177,-0.156,0.347,0.296,1.646,0.034,2.095,-0.23,0.806,-0.966,2.062,0.502,1.347,0.443,1.403,-0.203,-0.727,1.375,2.432,0.664,1.86,1.283,0.696,0.648,1.078,1.349,0.859,1.189,1.547,2.303,1.105,0.175,0.861,0.909,1.119,2.655,1.23,1.099,1.132,1.984,1.56,1.171,1.557
0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699,0.699
0.014,0.46,-0.517,-0.305,0.101,0.691,-0.033,0.067,0.24,-0.318,-0.814,0.367,-0.544,-0.646,-0.213,-0.111,0.404,0.499,0.498,0.046,0.238,0.798,-0.138,0.084,-0.066,0.436,0.551,0.485,0.071,0.717,0.68,-0.165,-0.298,0.452,0.461,-0.06,0.924,0.654,0.379,0.33,0.799,0.616,0.994,0.433,-0.02,0.602,0.629,0.855,0.406,1.077,1.044,0.588,1.448,1.239,1.412,0.63,1.76,1.375,1.666
0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367
0.36,0.003,0.25,-0.363,0.171,0.254,0.075,-0.151,0.435,-0.276,-0.57,0.264,-0.434,-0.437,-0.571,0.187,0.609,0.573,0.535,0.685,0.431,0.286,-0.129,-0.038,-0.516,0.566,0.671,0.635,0.18,0.358,0.552,0.109,-0.035,0.646,0.248,-0.338,0.806,0.395,0.184,0.683,0.514,0.741,0.727,0.344,-0.105,0.637,0.22,0.535,0.92,0.918,0.961,0.525,1.415,1.313,1.474,1.069,1.737,1.332,1.855
0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389,0.389
0.704,-0.418,0.15,-0.404,-0.338,-0.08,0.34,-0.215,0.606,-0.36,-0.024,0.722,-0.222,-0.269,-0.217,0.151,0.314,0.203,0.451,0.342,0.128,0.381,-0.335,-0.068,-0.249,0.019,0.455,0.084,-0.227,0.227,0.135,-0.134,-0.123,-0.178,-0.083,0.057,1.643,-0.025,0.492,0.271,0.196,0.866,0.716,0.028,-0.234,0.674,0.258,0.696,1.09,0.566,1.171,0.935,1.497,0.998,1.508,0.615,1.402,1.16,1.982
0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
0.081,0.23,-0.716,-0.439,-0.301,0.324,0.023,-0.12,-0.071,0.012,-0.926,0.374,0.002,-0.635,-0.138,,0.44,0.566,0.732,0.179,0.589,0.644,-0.045,-0.663,0.352,0.339,0.501,0.589,0.294,0.624,0.274,0.335,-0.101,0.714,0.723,-0.071,0.646,0.927,0.936,0.821,0.161,1.166,0.374,0.745,0.535,0.483,0.872,1.186,0.925,0.682,1.066,1.072,1.126,1.096,1.331,0.639,1.649,1.796,1.828
0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385
0.496,0.09,-0.495,-0.51,-0.204,0.221,0.415,-0.223,0.689,-0.023,-1.005,0.295,-0.195,-0.464,-0.245,,,0.562,0.285,0.533,0.489,,,-0.074,0.465,0.175,0.485,0.761,-0.325,0.155,0.625,0.313,0.332,0.871,0.732,0.361,0.432,0.455,0.295,0.995,0.205,1.065,0.395,0.982,0.401,0.605,0.803,0.959,0.922,0.891,1.395,0.896,1.094,1.599,2.159,1.116,1.974,1.253,2.369
0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,,,0.418,0.418,0.418,0.418,,,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418,0.418
0.518,0.349,-0.262,-0.176,-0.188,0.255,0.242,-0.669,0.448,-0.132,-1.288,0.512,-0.473,-0.373,,,,0.084,0.611,0.194,0.152,0.852,-0.148,0.199,-0.353,0.292,0.271,0.051,-0.211,,0.442,0.389,0.554,0.485,0.144,-0.131,1.001,0.125,-0.497,0.544,1.392,1.103,0.772,0.485,0.573,0.767,0.796,1.197,1.05,0.781,1.376,0.851,1.241,1.319,1.662,1.341,1.867,1.715,2.396
0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,,,,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487
-0.134,0.387,0.309,0.008,0.006,0.078,-0.713,-0.476,0.217,-0.385,-0.236,0.167,-0.021,-0.756,-0.92,-0.485,0.907,-0.458,-0.195,0.336,0.135,0.61,0.625,-0.436,-0.095,-0.02,0.484,-0.14,-0.152,-0.058,-0.604,0.444,-0.283,0.326,0.654,0.168,1.084,0.714,0.314,0.659,0.532,0.698,0.66,-0.019,1.168,0.212,0.541,-0.258,0.708,0.794,1.133,0.579,0.198,0.528,1.512,0.814,0.809,1.05,1.354
0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432,0.432
-0.02,0.848,0.227,-0.566,-0.491,-0.429,-0.433,0.438,0.163,-0.649,-0.26,0.704,0.086,-0.599,-0.47,-1.16,0.687,-0.12,0.772,-0.163,0.308,0.064,0.537,-0.041,0.304,-0.275,0.473,0.435,0.094,0.163,0.418,0.403,0.349,0.64,0.46,0.191,0.07,0.906,0.301,-0.316,0.535,0.807,0.849,0.96,0.434,0.672,0.562,0.392,0.885,0.138,0.739,1.055,0.81,1.297,1.74,1.946,1.346,0.54,1.274
0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532,0.532
-0.538,0.237,0.045,0.13,1.424,0.032,0.389,-0.423,-0.11,-0.786,0.206,0.05,0.889,-0.314,0.017,-1.388,0.652,0.712,-0.781,-0.665,0.602,-0.09,0.658,-0.287,0.628,0.737,0.109,0.935,0.832,0.668,-0.536,-0.412,0.272,1.317,1.389,0.588,0.78,1.382,0.651,-0.318,0.925,0.093,1.192,-0.068,0.731,0.799,0.97,0.322,0.457,-0.05,0.588,1.184,0.461,0.036,1.904,1.698,2.096,0.211,1.495
0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576,0.576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,0.389,-0.119,-0.049,0.43,0.315,-0.42,0.25,-0.238,0.559,0.469,0.027,-0.014,0.511,0.11,0.403,0.108,-0.119,0.357,0.226,0.133,0.592,0.522,0.542,0.313,0.678,1.093,0.534,0.611
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.199,0.235,-0.125,0.188,-0.023,0.232,-0.212,0.486,-0.119,-0.247,0.274,0.444,0.155,0.183,0.341,0.318,0.034,-0.004,0.121,-0.023,-0.099,0.494,0.315,0.382,0.654,0.707,0.934,0.803,0.668
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
